autonomy_freedom,autonomy_interesting,autonomy_options,competence_matched,competence_capable,competence_competent,related_important,related_fulfilling,related_not_close,enjoyment_fun,enjoyment_attention,enjoymen_boring,enjoyment_enjoyed,extrinsic_avoid,extrinsic_forget,extrinsic_compelled,extrinsic_escape
-0.2096872534146314,0.08377558599248004,-0.014590591012329242,-0.04843719778653394,-0.24798164515510507,-0.25774221304772255,-0.0058461101085595145,-0.005175075443280548,0.1802276719766087,-0.46334416253130256,-0.036240767806984875,-0.09614695977789779,-0.30312723985760387,-0.048853570052401665,-0.006258825244349282,-0.04233667078882718,0.00010290491564774129
-0.08307654593618281,0.06741466995771589,-0.020201008820931746,-0.012006620387719522,-0.15173362749495936,0.01300647760321226,0.004677734482902452,-0.006365658431241173,-0.15689614165684362,-0.09737401327374755,0.003808589739492163,0.0145565112635677,-0.05044499616178655,-0.08279852145923541,0.00918471285898704,-0.0030483586628861302,0.003155611636075264
0.13779749088934296,0.10071982044403739,0.11855684417327667,0.06979441283454435,0.26520381363410706,0.10841058847152453,0.09700005527829489,0.05279292933541001,0.26560448001304393,0.08626623042419851,0.08291504400252052,0.04287678228528875,0.1404160340378803,-0.05043725644354709,0.030510155942324674,0.10198105399816995,0.03246172718696471
0.16277366594598788,0.06069523260270216,-0.008831434252497274,-0.006032511891353351,0.14371524411137215,0.06701212538828258,-0.007273371370793029,-0.008972267830286,-0.1767751996509469,0.07144868802237397,0.037403880077108626,-0.014369826315519276,-0.06487823495539487,0.016216819710889466,-0.022037980195764247,-0.01769145413161823,-0.01481830368811643
-0.08392993349578319,0.05241654157283847,-0.00905220821065086,-0.0032395188880218486,-0.03924551261422494,0.017341052219071573,0.003248954346456685,-0.0043628087990327915,-0.1102745325559772,0.09620003283474944,0.03501299652075431,0.008498696410351841,-0.06553021215906484,0.019715764095690248,-0.01963473942996643,-0.037191647235686104,-0.005903086836951843
0.010405800157568592,0.07292551298362923,-0.01793566169994847,0.014635883393043513,-0.14048798918636748,-0.12407925968704603,0.03343814666603066,0.0009427018765359208,0.20346362367761686,0.05612875038355924,0.00103204381546675,-0.007057599743238825,-0.047316509853044406,0.033488623619214196,-0.013641889295013244,-0.02136176240660461,-0.017263653876107128
0.19654141848921428,-0.06045178720257354,0.08221526557157176,0.07342444772516502,0.18538764335100497,0.07535296456357173,-0.011396429380001792,-0.003066856559034932,-0.1910603205166626,-0.10028993371986872,0.04907445399801873,0.037334235083963,0.12573204123225878,0.03267518085229312,0.03446090295503382,-0.03325546437251432,0.014324789433376282
0.13319176863145912,0.05534659950562855,-0.01858566410468484,0.043728345586841896,0.1502523998752622,0.0776228279805764,-0.02438213406199793,-0.001004604262252542,-0.2342937830304436,0.08558728489677378,-0.03732041801780042,-0.01593530469635425,0.13246969211279067,0.008616318177446373,-0.029552119709805993,-0.022732398529897183,-0.0207796435795899
-0.08763348847836823,0.048909647034415686,0.0036343870365453767,-0.00500074453655543,0.13052075321820666,0.05807753100933041,0.005588099258384318,-0.013054068668880063,-0.17877933926709375,-0.05424681247155604,-0.007989915508696868,-0.014883454166956654,-0.03269149853404087,0.05165239591298814,0.06664618586850338,0.07583168697252404,-0.00880158602798474
-0.0750723909565022,-0.0506716943592437,-0.02326877281596353,-0.006934190329684497,-0.1473584124282752,-0.13580037996207467,0.00722646951157003,-0.007964389720764303,-0.16154911338661804,-0.04479528390884298,0.006019794488238404,0.019426411830245342,-0.04796660194526339,0.06025546583131472,0.018435828103247332,0.0206627968094017,-0.016264462415929302
-0.0020635098536513395,-0.04314902422389423,-0.00790167206841943,0.07685760475687857,0.17735549084554805,0.08141385104743676,0.004148229390921188,-0.011268535900817368,-0.1613938247348051,-0.08416794555079832,0.05580913331219563,-0.007060438406851972,-0.040936671750678215,0.01790268131441735,0.01481098118765658,0.0014438819266069914,0.005242104857807135
-0.10219697335417549,-0.36449347521595427,-0.020079446036288574,0.044456860242462426,-0.16927612961451813,0.043046714154916114,-0.0052103543605699085,-0.006505468014311191,-0.4878773248290236,-0.9432956689700223,-0.28761940426106775,-0.34599596010137246,-0.34385769483431433,-0.2289677346235112,-0.03434250907841488,0.02916872315823639,-0.05392411051458112
-0.0058885255936911565,0.049191793721338396,0.05997219789568589,-0.004200571977780783,0.1495615440371148,0.05847759517376289,0.02978826339636271,0.022790286294639372,0.15508787172719166,0.06568454716860288,-0.007269687100542797,0.07356485383238123,0.154531036014032,0.019781412672973602,-0.01192545945659731,-0.0419029081093322,-0.005418488139075635
0.220852209501154,0.10346778669393643,0.06359217171757336,0.054043495208352395,0.21339669268132638,0.09856539456022802,-0.005270657342525738,3.1845215289649786e-05,-0.1533360886684568,0.10994633483844155,0.10329500761906274,-0.01111007721061469,0.18367394760185562,-0.05776444237720171,0.04741923910179139,0.008910483098898112,0.030915900059935667
-0.009683440650878766,-0.06122189250640076,-0.006599662355456531,-0.0017602824917048565,0.1529351977621991,0.06557159881955159,-0.004540199398925324,-0.010236722139452467,-0.20027000026155292,0.0899946419566004,-0.03535681657547684,-0.012129664059220885,-0.07330920322239763,-0.025603067259589808,-0.015230429626021759,-0.025770866699895124,-0.0030195130604261065
-0.020991298102671863,0.035587644357174215,0.06612874939187349,0.05001710646539323,0.17529274067343978,0.07259498313766927,0.03240059595989351,0.026074583207882824,0.15824895710240525,0.06362306972065199,-0.014750111601588288,0.06581961207503355,0.1584773466423394,-0.01458650769122869,-0.015065713139429136,-0.047758203540815884,0.0005019785908370977
-0.0032380265948813757,0.04873258630551391,0.051641866283544,0.036035733848111706,0.16757307506244615,0.0824626239796089,0.013210316330751084,0.01695661354902768,0.24371103620243958,0.09150293767026596,0.026665088338113492,0.0619034462878426,0.18133376012379812,0.0444039602743851,0.01858028013970397,0.11162958008371789,0.02493818272731005
0.010402670418916387,0.06348791533377153,-0.011391978988494884,-0.0026893582235970825,-0.041981855193444065,0.07670551433773654,0.028034575515775942,0.019019060702094068,0.23038093679781013,0.11624468793719643,0.0291614036939427,0.038362576143540536,0.18069673069887357,-0.045076126137955724,0.00900355478763231,0.008658754351608877,-0.0252405255091071
-0.10130726397650505,0.052327208158603755,0.003266737947760703,-0.006017368660523061,-0.05091693270422184,-0.013634481757417233,0.021821047350531444,-0.005653321106401563,0.22118092302564038,-0.0643726592439998,0.001772655011882307,0.00802192211109741,-0.05893328840535105,-0.031053052651122924,-0.01572471887078791,-0.058300053036073225,-0.0025335492998783595
0.012721549931284245,0.06956997271978253,-0.0015987926184971002,-0.02099199078274978,-0.03110402630727549,0.03581054166184913,-0.12299370887703845,-0.044120108814331614,-0.11014015102691702,0.10252311175207068,0.034044052091230695,0.060009082003143706,0.16672236225280357,0.05665555972920174,0.047612673253042886,-0.026286419925609154,-0.026173095196081703
0.00700288241436283,-0.04204629520592789,-0.013975387243126533,-0.0037385239541072226,-0.047661267833136664,0.018473007587799656,-0.14152032949288695,-0.05763053222525741,-0.1934304963811155,-0.11595529947351679,-0.007680560420412803,-0.02219755989483019,0.16509169664281217,-0.09332194565227837,-0.024385439996585774,-0.03291614693220254,-0.013479986086358621
-0.2418731528438002,0.06897402304158277,-0.0212483404305749,-0.0010806884613293731,-0.08548570072792244,0.01382392816574793,-0.13788918718904825,-0.02852773754781083,-0.13762460534420826,0.14938978905825934,0.0722663121097321,0.06028008784135636,0.21363239185920974,-0.05059455598569912,0.03544677000199954,-0.03786484503570137,-0.037211378729507485
0.13170601808105858,-0.07863606688807522,-0.002259927069983405,-0.03259968959843718,0.14997410937005043,-0.1948336303862743,-0.004897825761554486,-0.023609464970431874,-0.15293818882077176,-0.08692344471557589,-0.02171111897263472,-0.08341282178733309,-0.26407224274109464,0.046354905999905896,-0.004178704132918938,-0.02922119163425123,-0.0018836014460612205
-0.006773781359534041,-0.10772170799835294,-0.016034419544230332,-0.01693339697135798,0.20312273966765132,0.0652199259216286,-0.0007077639838644245,0.011409304179414903,-0.1464693236466337,0.11130264123454253,-0.025288025359409404,0.0318338660713016,0.18310929403745832,-0.06494064411532235,-0.024765047878099723,-0.0085180683769795,-0.013974784656056727
0.19961721426128862,0.057163053902004324,-0.029497775057334367,-0.010634494304476903,0.20055824251798185,0.11025665196291812,0.1160735931441377,0.013744399628385508,-0.09925014292444757,0.12241429168298965,0.007163638315023491,-0.011612202972605701,0.11063175708437484,-0.038499482872430234,0.02508957566528352,-0.009923222966426693,0.025001156940634248
-0.09311095432627553,0.07254579737982567,-0.009168578344274465,-0.005144859282054313,-0.13971867987607767,0.09992561094704797,0.009062689191910066,-0.0057238217791382336,-0.1089111728354328,-0.08979137195975455,0.02808956854099051,-0.05449422547559152,-0.1315539428588272,-0.07030179581378433,-0.003029215242459031,-0.041302300291390565,0.0014628124494447548
0.022153939551608347,0.08736070974601716,0.008790041994789135,0.012899217046870035,-0.10871567671419143,-0.007933930718930355,0.021926110243439326,-0.0002531621503135284,0.17449403365240868,0.06147585907865505,0.005806883115146775,0.007625449938641396,-0.05989420560690632,0.04247736129257646,-0.024489007183692593,-0.0034688087217546125,-0.008095698086690391
0.16729761196955223,0.09221537949905724,0.09484528588000557,0.0409221459859782,0.20723869782716975,0.08638511809498596,0.006285717805476452,0.013192771360172629,0.18735982306330698,0.08219989210767381,0.014657018377899931,0.050534812865539604,0.18285858432436725,-0.0030601722685878485,0.02339950493579181,-0.03263073657222776,0.00764550993568264
0.02301039778463746,0.10302761131897568,0.0018899575535306211,-0.00666652155601696,-0.05592206327592066,0.07389603840816562,0.030797412077972694,0.01520063080581167,0.19882415406988002,0.08658267540142334,0.0137300896880879,0.045406006989692285,0.18346013109901832,0.0035064147159118873,-0.02239400965565437,-0.07228783625406322,-0.015138587565279521
0.166188620511075,-0.0693271473670211,-0.018422176316121294,-0.03950115949699466,-0.06080898912237899,0.06857848366798862,0.03610261379955773,0.019250484183839945,0.18211790680059495,0.09132292200274605,-0.0056770613066510125,0.025839471504132235,0.1581582574087588,-0.036350067563089394,0.04498757712650786,-0.031260902132435146,0.008259731133457536
0.01786089476552661,-0.23911608866350434,-0.17660368175823352,0.015487070285771551,-0.08665199100081736,-0.0065579687909894345,-0.2642884900218723,-0.08536476804321864,-0.32505652693907905,-1.065043519194478,0.018678507545591857,-0.02154143331175874,-0.2988970537833484,0.023915108041892383,-0.01953054538858851,0.09485789414698957,-0.03749271963360115
-0.13641362485659556,-0.05635891658370383,0.050175631249112486,-0.03636487972663872,-0.06250590607913181,0.0687180279039967,0.0727885959933701,-0.004969524840162194,0.16845129551931678,0.06559951232738967,-0.023817390008844086,0.025450487435027754,-0.028900099146831053,-0.04883332508832609,0.005541124860465061,-0.011370463901130279,-0.014520883616769424
0.0029934364103792175,-0.018521864993545023,-0.0010379382897190226,0.06492497805083985,0.15657798455937155,0.06275948134141345,-0.14188361772996358,-0.09160264959085908,0.16827070416358766,-0.03856391341176277,-0.0009992808411789155,-0.027287438715520692,-0.05970643373206258,0.042605411980662214,0.04448878910707208,-0.052234830862062154,-0.0069936768517072775
0.0041006005229064614,-0.048755557974691326,-0.028929312232858138,-0.0077702053666689605,-0.13856025657389182,-0.13247465105490847,0.010276407009387185,-0.008232652388326187,-0.16700268540988872,-0.04727949437008192,0.011753341734620336,0.01522611350435909,-0.045930211520244485,0.028155079927382757,-0.007889049869736481,0.0219468200947631,0.012116343389561735
-0.0013174232062374358,-0.049400555649481245,-0.004982089838831598,-0.06671484778033118,-0.12730702058792304,-0.11060207758217075,-0.16625033215746954,0.002632472713203242,0.2819602156610563,-0.05097875880488118,-0.0008218065588289392,0.01216958188540957,-0.043167820070466406,-0.02789839663816565,0.005002417265604891,-0.05906612584709364,0.017353367355508454
-0.09525956740521906,-0.08258976847106168,0.0013683424583814485,-0.0693788574648761,-0.21501057867808412,-0.1826891488738238,-0.01821951302351863,-0.008684265949441397,-0.4160815371634635,-0.5623255147372128,-0.023560385989549106,-0.17157117770198965,-0.20552125999814963,-0.059884067250077354,-0.028303638798988687,-0.04702988409224417,-0.01306673162242987
-0.16119431797431388,-0.07665927165710855,-0.09546242425488799,-0.0860091874455702,-0.19634081713095838,-0.16913353200601705,0.023908825466387496,0.002679731644939238,-0.08883322465646415,-0.06544064564513974,-0.02528596650576219,-0.09298297582623491,-0.2842801282977962,-0.0619705688464228,0.000583229962248879,0.05228390652840972,-0.006376053623707776
0.12539492107590378,0.10834485821995031,0.07296922972728226,0.028068860169187245,0.18700719829138507,0.07858041297162345,0.01313621946512285,0.017060108301584477,0.2429134073647947,0.08509443639430174,0.03404250220313543,0.04972751722155863,0.18646467832972122,-0.027711234232447167,-0.01850045745573425,0.0873809467684805,-0.027525061455926335
-0.10256370669752869,0.06956549814698519,-0.006498964330658055,-0.056716682923870394,-0.1380040512890082,0.0895949283758955,0.012280911385901164,-0.07859135439197416,-0.16849723688199447,-0.05505508955564437,0.005014950667391532,0.00588773558019966,-0.1624094134077677,0.057467597991862934,0.05272599028572586,0.08575160929261073,-0.0029213283228273212
-0.0733670652530418,-0.15237785243836696,-0.13145335049703136,-0.022284912831528347,-0.05386135916549392,0.0744089354414973,-0.18620480268020856,-0.04848109479002233,-0.17765940692683216,-0.5331793024218132,-0.015783829884644548,-0.19040194929444623,-0.27839765155998974,0.026148795433364284,-0.013574873276038488,-0.03015542522896794,0.0008942217860021628
0.010527540787570615,0.12000543927341596,0.07973149727877171,5.0124754620810565e-05,-0.031052721536343596,-0.01447936356682476,0.035697971339122885,0.022830718842878923,0.2055978964980659,0.09232676052506576,0.026922859159185464,0.053395182394292535,0.2008449642055166,-0.05792487363341024,-0.032683001684363264,0.002275139950979792,0.005128882153403538
0.012289363603958919,-0.3781971177698597,-0.056073658435325344,-0.0929782847130582,-0.2778253173166377,-0.14788065430730057,-0.22740899175768392,-0.10646953530562314,-0.27324184320679706,-0.8845219941590585,-0.30952484648373685,-0.4396880062124364,-0.09306788782309013,0.037494000554088414,0.027280536713824403,0.061988596554183456,-0.025803321074981796
0.20086929227602013,0.052660603200492914,0.044900907305736835,-0.01142594822576939,-0.038773471270587834,0.10197766591405526,-0.13343371069782733,-0.00870389546647857,-0.1394101168244015,0.10836138119497264,0.04125740502022381,-0.03952129452271038,-0.12463451311345125,-0.0771357319672643,0.02660575518954829,-0.01761602491746089,0.0014084333766459167
0.01879961396291037,0.06150645724037531,0.0012787402092635603,-0.001435116633274447,-0.03820736729434429,-0.008984234876133996,0.02601856273406156,-0.002348843527452118,0.19486205779125157,0.07561177351941296,0.01174230861102842,0.05831116243626184,-0.06601987148686021,-0.0380646611883185,-0.024656206674335407,-0.08051877195389352,-0.0036205555718333924
0.024535762334962782,0.06438188539639668,-0.020972587889509668,0.02503117831502095,-0.0272415464698679,-0.006883489631090925,0.017328427462070976,0.018132649749923076,0.17606143265282298,0.08828778939414406,0.0040747160502542104,0.044906456411445105,0.1836486710848294,0.044290764305897026,-0.0044359250934576265,0.008533520580367621,-0.013244121743337018
0.02114397718967666,0.0736388420363437,-0.03217938616510765,-0.006495513152804051,-0.05886625585702859,0.00025777355942409487,0.024297657690785856,0.002888026946602622,0.1321628079131915,0.07695315233302608,0.006816220198834344,0.04311080682373813,0.1451281958535037,0.017912770977973197,-0.011044149297540572,-0.07660007703838347,-0.005956762518435426
-0.09127758621383691,-0.16479188639720632,-0.15526273480909367,-0.07071966846478517,-0.08997065618401394,-0.0043211032546241765,0.03650017860287335,0.0014684742792633188,-0.055098809655683,-0.105557918171653,0.006318302357685752,-0.24653662064305537,-0.38258505760615663,0.0689353473312758,0.03523968652703843,-0.024907470411299072,-0.03372044268807258
0.2665208601550148,-0.04069983172335696,-0.014084104632497657,-0.04563902516121288,0.27588683432602923,0.11756228890510101,0.12058573975039508,0.06126523121529317,0.20932369026566447,0.10022315171337141,-0.08680500406222563,0.023150184530350087,0.1228713195301998,-0.02389041980982256,0.06739412544038714,-0.008845570954499636,0.07743805595146114
-0.10346858642013103,-0.09506986932461586,-0.02846677950483354,-0.04715266830693508,-0.03917106970546229,0.0716506321729139,0.09086485587486096,0.08790324799087103,0.15058614414060684,0.059662620712988425,0.006873236672563507,-0.002328291999592693,-0.01679734393441322,-0.055156211738267305,0.0015032978436101984,-0.048341186021339126,-0.02015329766067225
-0.08880973886996799,0.07515348721297414,-0.015851011869626744,-0.03170816949128494,-0.05049337588723574,-0.014993573712126817,0.04259033016009198,0.015889685055371958,0.14398474059502406,0.0864497050920545,0.04095905211512218,0.030423883610424127,0.12642662629483312,-0.03733200252417191,-0.02767146297126601,-0.017461965290312947,-0.01938363674122229
0.1648322673848179,0.10019137853439133,0.08643641248786026,0.002299207737769393,0.1510705853143463,0.08684099420675921,0.01231247519601311,0.01831466574954902,0.19324229554439626,0.07610721074597677,0.005669247376126805,-0.028022847647698655,0.166568322825824,0.024159534851905848,-0.03045796415363384,-0.025401289118699422,-0.017343818110812207
0.010144617340920377,-0.06851411856492405,-0.009140941454406857,-0.07935244911281188,0.18651905541451924,0.06795904590961072,0.0334856398863667,0.006613374214884971,0.14887506089911767,-0.06838633300762012,-0.011073889792878617,-0.05226297869003247,0.15360986465278983,0.02715874889972838,0.0026149174764577765,-0.007285520668137906,0.0005618442437298654
-0.012976674712790555,0.04375800185873231,-0.017524999652741825,-0.035839199417278,0.17296447572265605,0.09778268712911085,-0.0036877983369049618,-0.011012900102778077,-0.20194377871088365,-0.12253938813847526,-0.02445361743659305,-0.07388274642439228,-0.06859908501188329,-0.060955550478756775,-0.0226141860935968,-0.008905393987497519,-0.026210695612599012
-0.005459349814991583,-0.04804091157306175,0.003069823792898205,0.06979897396820889,-0.03239563613006794,0.08341399687462399,0.008383577464483096,-0.012485966296235346,-0.10757168570428803,-0.05947055217146044,0.03799982273888645,-0.0449754703175131,-0.15793992535838697,0.07927956667710533,-0.00155101535608992,0.012081535184697713,-0.0023679792652092145
-0.10259182386405882,0.10094200145878858,-0.0027050543166478747,0.000846694656611362,0.16902077251876108,0.0800002365986802,0.005220166992003215,0.00010689364122299593,-0.12535532062571292,0.08820413545807242,0.020380610261545373,-0.12170449671701135,-0.10099229029474373,0.01638522540904887,-0.013541155123566568,-0.04067310307281332,-0.01014227413570552
0.17083803814607562,0.1005703858196648,0.08266519095307104,0.013024304268496963,0.15886749765382774,0.0822568812281861,0.027056118369328034,0.02583526566241744,0.2957334431795971,0.09801373102473007,0.019402044314128942,0.05711283700052263,0.19655365474895006,0.036019561809648624,0.08241981470507653,0.10143493124271118,0.00384603002627955
0.18561660674762606,0.05363888596630204,0.004249212471900137,0.03516283278435367,0.13878589405328057,0.10348243084424212,0.07738666246896173,0.04712603024952841,0.12790832990343914,0.04836012405768088,-0.02757037471861622,-0.03638326390691418,0.10301901811566495,0.007845584098845393,0.004180895695185427,-0.020683768154840437,-0.012595636182268208
0.1454190570182982,-0.06778340211078103,-0.018299795697234913,0.03031916440081659,-0.03737594058003196,0.0009743422364954313,0.02633548154739401,0.014613210638954115,0.16364304141190586,0.07450876291361055,-0.008851194844246492,-0.007394447609085546,0.16336272415523126,0.015212550137384824,-0.011884654338919063,-0.04593539846790009,-0.01014365404837008
-0.2568043322420908,-0.1395255083390839,-0.017021956731223326,-0.00488352755741289,-0.07189583559929816,0.0750275874894578,0.007141065273794993,-0.009119113425776959,-0.16377486895748006,-0.14388535628033425,0.002769826064359222,-0.20438059957588847,-0.07825444884794706,-0.046158690490347,-0.018228506239865966,-0.06571236557682823,-0.01630340751624317
-0.06727247409578922,0.05570730677811298,0.0017365256693756238,0.00046248540145825244,-0.03053256828818121,0.03339945383839222,-0.13673969425824908,-0.06901622360853253,-0.1531111869672168,-0.08245916781937922,0.00017210512101883068,-0.0029879298944933907,-0.048719775710014804,0.05798122825933206,0.02146581160108326,-0.01090491030816338,0.056517371785867
-0.03767365748175507,0.050559114941879674,-0.023594636340494617,0.03905409889846851,0.18702052485824425,0.06096538232613966,-0.1375054874846137,-0.04309720419649693,-0.1341555985080231,0.1151420522319495,0.022767151065297638,0.05002729932674356,0.17589061012200546,-0.06092409561388194,0.01806259360781496,-0.008864743122630898,-9.041218978381948e-05
0.15990068338675884,0.08960165775934001,0.07661692233796658,0.042592050705970906,0.21311580720805068,0.11238366864543423,0.11630270721974739,0.06911160789809401,0.26870668911948087,0.08262478894464038,-0.04557749085943215,0.04248265939338126,0.12339365251662457,0.05507734943858395,0.01673224051442503,0.08213127037853156,0.027427569416031475
0.16271286918342412,0.09097159700841076,0.09606858388421187,0.05283859036246213,0.19854357912608975,0.10157251647162412,0.10962580296505621,0.05767204472753292,0.18512554930432087,0.06123428842721296,-0.05269264171505711,0.04034940120457122,0.11212804472908829,0.011066141171922936,-0.012215925390805751,-0.01693622074392806,0.005540896434649767
0.1526754944914228,0.10230337887752285,0.10363696138409523,0.07706343020330678,0.23364002592516045,0.12877710181691326,0.11455642172675198,0.0598955199849388,0.19792967331708497,0.07460938444158273,0.02752834425430592,0.05630381421899529,0.12839675359287867,-0.004786680746601633,-0.011925212126511724,0.06781824373554628,0.008288925121842112
0.032724456610667405,0.07699940655980754,0.04439547876002052,0.023343538585504576,-0.14482017730635563,0.02263179221614337,-0.16143520371573686,-0.0686470966314937,-0.16029743243598205,0.09714509056168026,-0.02931833344087863,-0.0019676310906470464,-0.10016518542865015,0.07258168875084266,0.022037454329672527,-0.015694959532611394,-0.014245037050013707
-0.12307818494167805,-0.01649324386220542,0.000498160134502541,-0.02663387742210034,-0.23072233117705765,0.0391073695737623,-0.011979943731130333,-0.1904422856502879,-0.34633012539060476,0.040499272644265144,0.0030538697331212463,0.033385821980245964,0.1344655066624,-0.010396798041156216,0.024730685689064558,-0.018768830149383575,-0.0864795586398759
-0.08208411410167173,-0.3438142618508937,-0.20384595199883962,-0.01959120202143822,-0.07142382595837261,-0.007041981133675108,-0.18629797672510903,0.0014176711909658479,0.10255545716019697,-0.13561877085725427,-0.003987289331876127,0.06947668850021728,0.16734209302143427,0.04459090326763544,0.07420362043948898,-0.08847580055877188,-0.013774045556874625
0.14255189413388508,0.09783065427698602,0.013805294064818554,0.050669560270307556,0.19758914307975828,0.1164912849787379,0.02596611934455723,0.03238741633473183,0.16174889525819708,0.07578209477564087,0.04013552856372371,0.05415959154149732,0.1715475368764055,-0.046077406689132655,0.07132992837690381,-0.019393805505878846,-0.012853337353426468
0.01646400454261311,-0.2894136685057129,-0.007781302426465118,0.05238179164596659,-0.04736398291452133,-0.18515567009038933,-0.16261510261203513,-0.12253299124065961,-0.22626880089848783,-0.15282575355724476,-0.01926304828567936,-0.0037087657385927743,-0.06445494354251423,0.06095596601879152,-0.023936582628239195,0.0013958939244457724,-0.026980940665889647
0.18411677260681245,0.11259153648802567,0.004963324177697359,0.0007515245299327944,0.18011519254601807,0.12147929196833501,0.09331488810978045,0.09742380772847355,0.21951458025620013,0.06414235918985468,0.00476849119133476,-0.03688656947097115,0.13435909336400073,0.061952465164654316,0.06891322358824255,0.09444842035728925,0.04880451321068449
-0.00607930917867634,-0.05892555619097038,0.04207267344484535,0.06428785323709235,0.2379830861148912,0.09259749429969816,0.12833210654815047,0.05988466642221283,0.24091665463538448,0.09018230755569676,-0.01965824743999292,0.004471005998566397,0.14120879712443637,-0.07385708070524742,0.05142933211140189,0.10602090798203789,0.051898087186964405
-0.07894284912652438,-0.0897985041810216,-0.003942899266512541,-0.026780634747710794,-0.25012882377327517,-0.17564683143536058,-0.002836637548316503,-0.056688916198440895,-0.3179095466630133,0.08944443837430299,-0.00478536825206902,-0.07801204660958319,-0.2890426983144607,-0.043418194078367375,0.03373560626274411,0.09683785313119188,-0.05087746652679925
0.017489256637218203,0.06996729189599137,0.0037158398505744115,0.010690306837514072,-0.02433790630655494,0.07212488157070766,-0.12167406489597851,-0.021994609748217046,-0.15665269586139402,0.12041855640562062,0.013896418755357444,-0.014763218125735875,0.18018906416476965,0.05669408871131964,-0.024522499997201522,-0.03891361869344109,-0.023271452370991028
